"week","distance","change","elap30","PAT","type","field","wind","good","date","kicker"
11,20,1,18.45,1,1,1,0,1,111295,"CARNEY"
11,47,1,12.2167,0,1,1,0,1,111295,"ELLIOTT"
11,48,0,3.2833,0,1,1,0,1,111295,"ELLIOTT"
11,45,0,1.0667,0,1,1,0,0,111295,"CARNEY"
11,34,0,3.9667,0,1,1,0,1,111295,"ELLIOTT"
11,29,1,20.9167,0,1,1,0,0,111295,"STOYANOV"
11,20,0,9.6833,1,1,1,0,1,111295,"BAHR"
11,18,1,1.5667,0,1,1,0,0,111295,"BAHR"
11,36,1,0.2333,0,1,1,0,1,111295,"STOYANOV"
11,55,1,0,0,1,1,0,1,111295,"BAHR"
11,20,0,25.5667,1,1,1,0,1,111295,"BAHR"
11,20,1,21.2333,1,1,1,0,1,111295,"STOYANOV"
11,20,0,16.85,1,1,1,0,1,111295,"BAHR"
11,20,0,8.6,1,1,1,0,1,111295,"BAHR"
11,47,0,2.7,0,1,1,0,1,111295,"BAHR"
11,29,0,0,0,1,0,0,1,111395,"STOVER"
11,38,0,23.5333,0,1,0,0,1,111395,"N_JOHNSN"
11,20,0,8.7833,1,1,0,0,1,111395,"N_JOHNSN"
12,20,0,26.3833,1,1,1,0,1,112095,"WILKINS"
12,20,1,14.8167,1,1,1,0,1,112095,"STOYANOV"
12,33,0,2.8833,0,1,1,0,1,112095,"WILKINS"
12,20,0,20.0667,1,1,1,0,1,112095,"WILKINS"
12,31,0,10.0667,0,1,1,0,1,112095,"WILKINS"
12,20,0,13.6,1,0,0,0,1,111995,"ANDERSEN"
12,40,0,0,0,0,0,0,0,111995,"ANDERSEN"
12,20,0,24.3,1,0,0,0,1,111995,"ANDERSEN"
12,39,1,25.8667,0,1,1,0,1,111995,"PETERSON"
12,20,0,14.3333,1,1,1,0,1,111995,"PETERSON"
12,52,0,11.8,0,1,1,0,0,111995,"PETERSON"
12,20,1,9.9667,1,1,1,0,1,111995,"MURRAY"
12,20,0,20.55,1,1,1,0,1,111995,"PETERSON"
12,48,0,12.3167,0,1,1,0,1,111995,"MURRAY"
12,20,0,7.7667,1,1,1,0,1,111995,"PETERSON"
12,20,0,1.3,1,1,1,0,1,111995,"MURRAY"
12,20,0,28.45,1,1,1,0,1,111995,"ELAM"
12,20,0,24.2333,1,1,1,0,1,111995,"ELAM"
12,20,0,15.0667,1,1,1,0,1,111995,"ELAM"
12,20,0,15,1,1,1,0,1,111995,"CARNEY"
12,20,0,9.95,0,1,1,0,1,111995,"ELAM"
12,29,0,3.4,0,1,1,0,1,111995,"CARNEY"
12,35,0,0.25,0,1,1,0,1,111995,"ELAM"
12,32,0,23.1167,0,1,1,0,1,111995,"CARNEY"
12,20,0,14.95,1,1,1,0,1,111995,"CARNEY"
12,20,1,9.95,1,1,1,0,1,111995,"CARNEY"
12,32,1,0.0333,0,1,1,0,1,111995,"ELAM"
12,50,0,22.0667,0,1,0,0,1,111995,"N_JOHNSN"
12,20,0,17.6667,1,1,0,0,1,111995,"PELFREY"
12,20,0,11.4667,1,1,0,0,1,111995,"PELFREY"
12,20,0,7.3,1,1,0,0,1,111995,"N_JOHNSN"
12,27,0,4.55,0,1,0,0,1,111995,"PELFREY"
12,20,0,25.5167,1,1,0,0,1,111995,"PELFREY"
12,20,0,21.7667,1,1,0,0,1,111995,"N_JOHNSN"
12,20,0,9.55,1,1,0,0,1,111995,"N_JOHNSN"
12,20,0,4.15,1,1,0,0,1,111995,"N_JOHNSN"
12,20,0,23.9667,1,0,0,0,1,111995,"REVEIZ"
12,20,0,19.9667,1,0,0,0,1,111995,"REVEIZ"
12,20,0,6.8667,0,0,0,0,1,111995,"REVEIZ"
12,20,0,3.9333,1,0,0,0,1,111995,"BRIEN"
12,40,0,0.8833,0,0,0,0,0,111995,"BRIEN"
12,30,0,24.9833,0,0,0,0,1,111995,"BRIEN"
12,20,0,8.7333,1,0,0,0,1,111995,"REVEIZ"
12,20,1,14.8667,1,1,1,0,1,111995,"HOLLIS"
12,20,0,8.1833,1,1,1,0,1,111995,"HUSTED"
12,41,1,25.4167,0,1,1,0,1,111995,"BAHR"
12,20,0,9.7833,1,1,1,0,1,111995,"BLANCHAR"
12,36,0,5.1,0,1,1,0,1,111995,"BLANCHAR"
12,20,0,1.3333,1,1,1,0,1,111995,"BLANCHAR"
12,20,0,16.7833,1,1,1,0,1,111995,"BAHR"
12,20,0,8.9167,1,1,1,0,1,111995,"BLANCHAR"
12,20,0,14.9167,1,1,1,0,1,111995,"ELLIOTT"
12,21,0,8.25,0,1,1,0,1,111995,"ELLIOTT"
12,20,1,1.7667,1,1,1,0,1,111995,"DELGRECO"
12,20,0,0.25,1,1,1,0,1,111995,"ELLIOTT"
12,46,1,26.4833,0,1,1,0,1,111995,"STOVER"
12,20,0,20.0667,1,1,1,0,1,111995,"JACKE"
12,20,0,11.45,1,1,1,0,1,111995,"JACKE"
12,28,0,23.6,0,1,1,0,1,111995,"STOVER"
12,28,0,17.75,0,1,1,0,1,111995,"JACKE"
12,20,0,12.15,1,1,1,0,1,111995,"STOVER"
12,20,0,8.3833,1,1,1,0,1,111995,"JACKE"
12,20,0,7.6833,1,1,1,0,1,111995,"STOVER"
12,20,0,21.7333,1,1,1,1,1,111995,"BUTLER"
12,43,1,10.1333,0,1,1,1,0,111995,"HANSON"
12,25,1,0,0,1,1,1,1,111995,"HANSON"
12,39,1,24.2167,0,1,1,1,1,111995,"BUTLER"
12,20,0,16.15,1,1,1,1,1,111995,"HANSON"
12,20,1,13.7333,1,1,1,1,1,111995,"BUTLER"
12,25,1,6.7333,0,1,1,1,0,111995,"BUTLER"
12,52,1,3.7667,0,1,1,1,0,111995,"BUTLER"
12,20,0,2.5333,1,1,1,1,1,111995,"HANSON"
12,30,1,23.7667,0,1,0,0,1,111995,"LOWERY"
12,20,0,16.5833,1,1,0,0,1,111995,"CHRISTIE"
12,42,0,0,0,1,0,0,0,111995,"CHRISTIE"
12,20,0,28.6,1,1,0,0,1,111995,"LOWERY"
12,20,0,25.6833,1,1,0,0,1,111995,"CHRISTIE"
12,35,0,22.8833,0,1,0,0,1,111995,"LOWERY"
12,32,0,18.6333,0,1,0,0,0,111995,"CHRISTIE"
12,20,0,13.85,1,1,1,0,1,111995,"KASAY"
12,20,0,11.8667,1,1,1,0,1,111995,"KASAY"
12,37,0,0,0,1,1,0,0,111995,"KASAY"
12,20,0,0,1,1,1,0,1,111995,"G_DAVIS"
12,42,0,22.0333,0,1,1,0,1,111995,"KASAY"
12,30,0,15.4,0,1,1,0,1,111995,"KASAY"
13,20,0,17.2167,1,1,1,0,1,112695,"JACKE"
13,20,1,12.7833,1,1,1,0,1,112695,"HUSTED"
13,19,1,3.4833,0,1,1,0,1,112695,"HUSTED"
13,20,0,2.2,1,1,1,0,1,112695,"JACKE"
13,48,0,23.5167,0,1,1,0,1,112695,"HUSTED"
13,20,0,15.3333,1,1,1,0,1,112695,"JACKE"
13,56,1,25.4333,0,0,0,0,1,112695,"ELAM"
13,20,0,24.8833,1,0,0,0,1,112695,"DELGRECO"
13,20,0,23.15,1,0,0,0,1,112695,"ELAM"
13,20,0,18.0833,1,0,0,0,1,112695,"DELGRECO"
13,48,0,12.35,0,0,0,0,0,112695,"ELAM"
13,20,0,8.8167,1,0,0,0,1,112695,"DELGRECO"
13,20,0,3.5167,1,0,0,0,1,112695,"ELAM"
13,20,0,1.3333,1,0,0,0,1,112695,"DELGRECO"
13,20,0,23.55,1,0,0,0,1,112695,"DELGRECO"
13,35,0,12.1333,0,0,0,0,1,112695,"ELAM"
13,20,0,6.8167,1,0,0,0,1,112695,"DELGRECO"
13,20,0,23.8167,1,0,0,0,1,112695,"BLANCHAR"
13,29,0,12.5667,0,0,0,0,1,112695,"BLANCHAR"
13,20,0,7.6667,1,0,0,0,1,112695,"BLANCHAR"
13,20,1,5.05,1,1,0,0,0,112695,"CHRISTIE"
13,48,1,1.8333,0,1,0,0,1,112695,"CHRISTIE"
13,43,0,27.05,0,1,0,0,1,112695,"BAHR"
13,20,0,14.9333,1,1,0,0,1,112695,"BAHR"
13,20,0,0.95,1,1,0,0,1,112695,"BAHR"
13,20,0,26.9667,1,0,0,0,1,112695,"LOWERY"
13,50,0,19.0667,0,0,0,0,0,112695,"LOWERY"
13,38,0,11.0167,0,0,0,0,1,112695,"LOWERY"
13,33,0,0.65,0,0,0,0,1,112695,"LOWERY"
13,20,0,23.4333,1,0,0,0,1,112695,"PETERSON"
13,42,0,21.05,0,0,0,0,1,112695,"PETERSON"
13,41,0,6.25,0,0,0,0,1,112695,"LOWERY"
13,42,1,20.0167,0,1,1,0,0,112695,"MURRAY"
13,50,0,0.35,0,1,1,0,0,112695,"MURRAY"
13,20,1,14.3667,1,1,1,0,1,112695,"MURRAY"
13,41,0,8.0333,0,1,1,0,0,112695,"ANDERSON"
13,20,0,19.5,1,1,1,0,1,112695,"BIASUCCI"
13,20,0,11.35,1,1,1,0,1,112695,"WILKINS"
13,20,0,10.8,1,1,1,0,1,112695,"WILKINS"
13,20,0,0.8167,1,1,1,0,1,112695,"WILKINS"
13,20,0,21.7,1,1,1,0,1,112695,"WILKINS"
13,35,0,10.6667,0,1,1,0,1,112695,"WILKINS"
13,20,0,11.0333,1,1,1,0,1,112695,"ANDERSEN"
13,20,0,7.4333,1,1,1,0,1,112695,"ANDERSEN"
13,20,0,2.1167,1,1,1,0,1,112695,"G_DAVIS"
13,20,1,0.4833,1,1,1,0,1,112695,"G_DAVIS"
13,20,0,27.9667,1,1,1,0,1,112695,"ANDERSEN"
13,20,1,15.85,1,1,1,0,1,112695,"G_DAVIS"
13,45,1,0,0,1,1,0,0,112695,"G_DAVIS"
13,28,1,0,0,1,1,0,1,112695,"G_DAVIS"
13,20,0,17,1,0,0,0,1,112695,"BRIEN"
13,20,0,7.9833,1,0,0,0,1,112695,"BRIEN"
13,45,0,0.1333,0,0,0,0,1,112695,"BRIEN"
13,39,0,28.4,0,0,0,0,1,112695,"BRIEN"
13,20,0,4.9,1,0,0,0,1,112695,"BRIEN"
13,20,0,0.3833,1,0,0,0,1,112695,"KASAY"
13,20,1,18.6833,1,1,0,0,1,112695,"DALUISO"
13,27,1,12.85,0,1,0,0,0,112695,"BUTLER"
13,20,0,4.6667,1,1,0,0,1,112695,"DALUISO"
13,22,1,21.2667,0,1,0,0,1,112695,"DALUISO"
13,20,0,11.2667,1,1,0,0,1,112695,"BUTLER"
13,20,1,6.45,1,1,0,0,1,112695,"DALUISO"
13,37,1,0.1167,0,1,0,0,1,112695,"BUTLER"
13,20,1,9.3167,1,1,1,0,1,112695,"HOLLIS"
13,41,1,3.95,0,1,1,0,0,112695,"HOLLIS"
13,47,1,0.05,0,1,1,0,0,112695,"HOLLIS"
13,36,1,19.4167,0,1,1,0,1,112695,"HOLLIS"
13,31,1,11.45,0,1,1,0,1,112695,"PELFREY"
13,39,1,3.3167,0,1,1,0,1,112695,"HOLLIS"
13,20,0,0.2833,1,1,1,0,1,112695,"PELFREY"
13,33,1,22.7833,0,1,1,0,1,112695,"N_JOHNSN"
13,20,0,21.7167,1,1,1,0,1,112695,"N_JOHNSN"
13,44,0,9.3667,0,1,1,0,1,112695,"STOVER"
13,20,0,4.0667,1,1,1,0,1,112695,"N_JOHNSN"
13,20,0,0.5167,1,1,1,0,1,112695,"STOVER"
13,27,1,14.8833,0,1,1,0,1,112695,"N_JOHNSN"
13,20,0,23.6833,1,1,0,1,1,112395,"BONIOL"
13,20,0,15.4833,1,1,0,1,1,112395,"BONIOL"
13,34,0,1.8333,0,1,0,1,1,112395,"ELLIOTT"
13,37,0,0.0667,0,1,0,1,1,112395,"ELLIOTT"
13,20,0,21.05,1,1,0,1,1,112395,"BONIOL"
13,20,0,10.9333,0,1,0,1,1,112395,"BONIOL"
13,20,0,16.8167,1,0,0,0,1,112395,"HANSON"
13,20,0,15.3167,1,0,0,0,1,112395,"REVEIZ"
13,20,0,10.05,1,0,0,0,1,112395,"HANSON"
13,38,0,7.8833,0,0,0,0,0,112395,"REVEIZ"
13,20,1,6.15,1,0,0,0,1,112395,"REVEIZ"
13,20,0,0.4,1,0,0,0,1,112395,"REVEIZ"
13,20,0,18.7833,1,0,0,0,1,112395,"HANSON"
13,40,0,10.2167,0,0,0,0,0,112395,"HANSON"
13,20,0,5.3,1,0,0,0,1,112395,"HANSON"
13,39,0,0.5833,0,0,0,0,1,112395,"HANSON"
14,20,0,25.8167,1,1,1,0,1,120395,"BRIEN"
14,20,0,19.4333,1,1,1,0,1,120395,"BRIEN"
14,20,1,2.9833,1,1,1,0,1,120395,"BAHR"
14,24,1,0.6333,0,1,1,0,1,120395,"BRIEN"
14,39,1,14.9333,0,1,1,0,1,120395,"BAHR"
14,43,0,8.7167,0,1,1,0,0,120395,"BAHR"
14,20,0,8.5,1,1,1,0,1,120395,"BRIEN"
14,47,1,21.5833,0,1,1,0,1,120395,"HOLLIS"
14,20,0,0.1333,1,1,1,0,1,120395,"HOLLIS"
14,20,0,27.6667,1,1,1,0,1,120395,"BLANCHAR"
14,47,0,15.8333,0,1,1,0,1,120395,"BLANCHAR"
14,20,0,4.25,1,1,1,0,1,120395,"KASAY"
14,48,1,14.1167,0,1,1,0,0,120395,"KASAY"
14,38,1,0.1333,0,1,1,0,1,120395,"KASAY"
14,20,0,15,1,1,0,0,1,120395,"N_JOHNSN"
14,20,1,6.8333,1,1,0,0,1,120395,"DELGRECO"
14,20,0,0.3167,1,1,0,0,1,120395,"N_JOHNSN"
14,20,0,3.45,1,1,0,0,1,120395,"N_JOHNSN"
14,42,1,23.35,0,1,1,0,1,120395,"STOYANOV"
14,20,0,17.8667,1,1,1,0,1,120395,"ANDERSEN"
14,20,0,3.6167,1,1,1,0,1,120395,"ANDERSEN"
14,21,0,18.35,0,1,1,0,0,120395,"STOYANOV"
14,20,0,16.7167,1,1,0,0,1,120395,"BIASUCCI"
14,20,1,1.85,1,1,0,0,1,120395,"LOWERY"
14,34,1,26.0167,0,1,0,0,1,120395,"LOWERY"
14,20,0,16.6833,1,1,0,0,1,120395,"BIASUCCI"
14,23,0,12.8833,0,1,0,0,1,120395,"LOWERY"
14,20,0,10.75,1,1,0,0,1,120395,"BIASUCCI"
14,20,0,18.5667,1,0,0,0,1,120395,"PETERSON"
14,20,0,13.0833,1,0,0,0,1,120395,"PETERSON"
14,32,0,6.9833,0,0,0,0,0,120395,"ANDERSON"
14,20,0,1.2333,1,0,0,0,1,120395,"ANDERSON"
14,47,0,0,0,0,0,0,1,120395,"PETERSON"
14,20,0,13.7167,1,0,0,0,1,120395,"ANDERSON"
14,45,0,3.9167,0,0,0,0,1,120395,"PETERSON"
14,20,0,20.7667,1,0,0,0,1,120395,"REVEIZ"
14,20,0,17.2667,1,0,0,0,1,120395,"REVEIZ"
14,20,0,13.5333,1,0,0,0,1,120395,"HUSTED"
14,20,0,9.4333,1,0,0,0,1,120395,"REVEIZ"
14,43,0,3.5167,0,0,0,0,0,120395,"REVEIZ"
14,42,0,14.75,0,0,0,0,1,120395,"REVEIZ"
14,20,0,8.3667,1,1,0,0,1,120395,"BONIOL"
14,20,1,1.3667,1,1,0,0,1,120395,"MURRAY"
14,37,1,0,0,1,0,0,1,120395,"BONIOL"
14,20,0,20.0167,1,1,0,0,1,120395,"MURRAY"
14,20,0,8.75,1,1,0,0,1,120395,"MURRAY"
14,47,0,3.5,0,1,0,0,1,120395,"MURRAY"
14,20,0,1.8,1,1,0,0,1,120395,"BONIOL"
14,20,0,24.75,1,1,1,0,1,120395,"WILKINS"
14,23,0,15.4667,0,1,1,0,1,120395,"CHRISTIE"
14,46,0,9.7167,0,1,1,0,0,120395,"WILKINS"
14,20,1,0.0333,0,1,1,0,1,120395,"WILKINS"
14,20,0,24.0833,1,1,1,0,1,120395,"WILKINS"
14,40,0,14.1833,0,1,1,0,1,120395,"WILKINS"
14,20,0,10.8667,1,1,1,0,1,120395,"CHRISTIE"
14,20,0,7.95,1,1,1,0,1,120395,"WILKINS"
14,28,1,9.8667,0,1,1,0,1,120395,"PELFREY"
14,20,0,1,1,1,1,0,1,120395,"PELFREY"
14,20,1,0.1,1,1,1,0,1,120395,"JACKE"
14,20,0,14.2,1,1,1,0,1,120395,"JACKE"
14,20,0,15.8667,1,0,0,0,1,120495,"HANSON"
14,53,0,3.2,0,0,0,0,0,120495,"BUTLER"
14,20,0,1.5167,1,0,0,0,1,120495,"HANSON"
14,20,0,21.1,1,0,0,0,1,120495,"BUTLER"
14,36,0,14.6167,0,0,0,0,1,120495,"HANSON"
14,44,1,13.5333,0,1,1,0,1,113095,"G_DAVIS"
14,46,1,8.0167,0,1,1,0,0,113095,"DALUISO"
14,28,0,3.0833,0,1,1,0,1,113095,"G_DAVIS"
14,51,0,0.25,0,1,1,0,1,113095,"DALUISO"
14,20,0,23.2,1,1,1,0,1,113095,"DALUISO"
14,47,0,19.7667,0,1,1,0,0,113095,"DALUISO"
15,25,1,26.2333,0,0,0,0,1,121095,"ANDERSEN"
15,55,0,0.0833,0,0,0,0,1,121095,"ANDERSEN"
15,20,0,22.7167,1,0,0,0,1,121095,"ANDERSEN"
15,20,0,14.3,1,0,0,0,1,121095,"BRIEN"
15,20,0,6.0833,1,0,0,0,1,121095,"BRIEN"
15,20,0,29.75,1,1,1,0,1,121095,"BLANCHAR"
15,27,0,26.1167,0,1,1,0,0,121095,"HOLLIS"
15,20,0,18.6333,1,1,1,0,1,121095,"BLANCHAR"
15,20,0,12.9,1,1,1,0,1,121095,"HOLLIS"
15,20,0,5.7333,1,1,1,0,1,121095,"BLANCHAR"
15,22,0,2.8333,0,1,1,0,1,121095,"BLANCHAR"
15,44,0,18.3833,0,1,1,0,1,121095,"BLANCHAR"
15,20,0,12.2833,1,1,1,0,1,121095,"HOLLIS"
15,20,0,8.0667,1,1,1,0,1,121095,"BLANCHAR"
15,20,0,6.4,1,1,1,0,1,121095,"HOLLIS"
15,20,0,2.8167,1,1,1,0,1,121095,"BLANCHAR"
15,20,0,1.0833,1,1,1,0,1,121095,"HOLLIS"
15,37,1,18.8167,0,1,1,0,0,120995,"G_DAVIS"
15,20,0,13.1333,1,1,1,0,1,120995,"CARNEY"
15,20,1,7.2167,1,1,1,0,1,120995,"G_DAVIS"
15,20,1,0.6167,1,1,1,0,1,120995,"CARNEY"
15,20,0,29.75,1,1,1,0,1,120995,"CARNEY"
15,36,0,19.7833,0,1,1,0,1,120995,"G_DAVIS"
15,36,1,23.9167,0,1,0,1,0,121095,"MURRAY"
15,36,1,16.75,0,1,0,1,1,121095,"DALUISO"
15,34,1,12.3,0,1,0,1,1,121095,"MURRAY"
15,20,0,11.9833,1,1,0,1,1,121095,"DALUISO"
15,42,0,1.1833,0,1,0,1,1,121095,"DALUISO"
15,47,0,22.9333,0,1,0,1,0,121095,"MURRAY"
15,30,0,14.8167,0,1,0,1,1,121095,"MURRAY"
15,20,0,1.2,1,1,0,1,1,121095,"DALUISO"
15,20,0,25.7833,1,1,1,0,1,121095,"WILKINS"
15,20,0,5.1667,1,1,1,0,1,121095,"WILKINS"
15,43,0,2.3667,0,1,1,0,1,121095,"KASAY"
15,20,0,0.5,1,1,1,0,1,121095,"WILKINS"
15,20,0,18.1167,1,1,1,0,1,121095,"WILKINS"
15,20,0,10.7833,0,1,1,0,1,121095,"WILKINS"
15,20,0,26.1333,1,1,1,0,1,121095,"ELAM"
15,29,0,18.3167,0,1,1,0,1,121095,"ELAM"
15,20,0,12.7667,1,1,1,0,1,121095,"ELAM"
15,46,0,5,0,1,1,0,1,121095,"ELAM"
15,36,0,1.25,0,1,1,0,1,121095,"PETERSON"
15,66,0,0,0,1,1,0,0,121095,"ELAM"
15,20,0,24.15,1,1,1,0,1,121095,"PETERSON"
15,20,0,11.1,1,1,1,0,1,121095,"PETERSON"
15,20,0,4.1667,1,1,1,0,1,121095,"PETERSON"
15,20,0,0.8167,1,1,1,0,1,121095,"PETERSON"
15,20,0,13.1833,1,1,1,1,1,121095,"LOWERY"
15,20,1,12.0833,1,1,1,1,1,121095,"BAHR"
15,31,1,6,0,1,1,1,0,121095,"BAHR"
15,20,1,18.7167,1,1,1,1,1,121095,"BAHR"
15,20,0,5.65,1,1,1,1,1,121095,"BAHR"
15,20,0,21.1833,1,0,0,0,1,121095,"HANSON"
15,20,1,0.0833,1,0,0,0,1,121095,"DELGRECO"
15,36,1,1.7333,0,0,0,0,1,121095,"HANSON"
15,20,0,1.3333,1,0,0,0,1,121095,"HANSON"
15,49,0,0.4333,0,0,0,0,0,121095,"HANSON"
15,47,0,15.25,0,0,0,0,1,121095,"DELGRECO"
15,20,0,8.7833,1,0,0,0,1,121095,"DELGRECO"
15,42,1,23.8333,0,1,0,1,1,121095,"ANDERSON"
15,20,0,18.0667,1,1,0,1,1,121095,"BONIOL"
15,21,0,9.1167,0,1,0,1,1,121095,"BONIOL"
15,27,0,15.05,0,1,0,1,1,121095,"ANDERSON"
15,38,1,3,0,1,0,1,1,121095,"ANDERSON"
15,20,0,14.1833,1,0,0,0,1,120995,"REVEIZ"
15,26,0,7.1667,0,0,0,0,1,120995,"STOVER"
15,28,0,2.3333,0,0,0,0,1,120995,"REVEIZ"
15,20,0,20.7167,1,0,0,0,1,120995,"REVEIZ"
15,20,0,12.9833,1,0,0,0,1,120995,"REVEIZ"
15,50,0,3.2167,0,0,0,0,0,120995,"REVEIZ"
15,28,1,21.8667,0,1,0,1,1,121095,"PELFREY"
15,37,0,11.6833,0,1,0,1,1,121095,"PELFREY"
15,27,0,0.65,0,1,0,1,1,121095,"BUTLER"
15,39,0,19.7833,0,1,0,1,1,121095,"PELFREY"
15,20,0,18.5667,1,1,0,1,1,121095,"PELFREY"
15,42,0,5.3667,0,1,0,1,0,121095,"PELFREY"
15,20,0,23.9,1,0,0,0,1,121095,"CHRISTIE"
15,20,1,20.4833,1,0,0,0,1,121095,"BIASUCCI"
15,28,1,18.25,0,0,0,0,1,121095,"BIASUCCI"
15,20,0,5.4833,1,0,0,0,1,121095,"CHRISTIE"
15,50,0,1.1,0,0,0,0,0,121095,"CHRISTIE"
15,37,0,0,0,0,0,0,1,121095,"BIASUCCI"
15,20,0,21.4833,1,0,0,0,1,121095,"CHRISTIE"
15,51,0,19.5667,0,0,0,0,1,121095,"BIASUCCI"
15,25,0,6.8667,0,0,0,0,1,121095,"BIASUCCI"
15,45,1,19.2833,0,1,1,0,0,121095,"JACKE"
15,51,1,4.2167,0,1,1,0,1,121095,"JACKE"
15,20,0,23.7333,1,1,1,0,1,121095,"HUSTED"
15,45,1,0.0833,0,1,1,0,0,121095,"JACKE"
15,47,1,0,0,1,1,0,1,121095,"HUSTED"
15,33,1,24.5167,0,1,1,0,1,121195,"STOYANOV"
15,33,0,16.5,0,1,1,0,1,121195,"STOYANOV"
15,20,0,2.7,1,1,1,0,1,121195,"STOYANOV"
15,20,0,5.0667,1,1,1,0,0,121195,"ELLIOTT"
16,20,0,25.9667,1,0,0,0,1,121695,"JACKE"
16,20,1,22.2833,1,0,0,0,1,121695,"BRIEN"
16,20,0,21.2333,1,0,0,0,1,121695,"JACKE"
16,20,0,14.9,1,0,0,0,1,121695,"JACKE"
16,20,0,4.2333,1,0,0,0,1,121695,"JACKE"
16,20,0,0.3167,1,0,0,0,1,121695,"BRIEN"
16,44,0,26.3333,0,0,0,0,0,121695,"BRIEN"
16,20,0,15.2,1,0,0,0,1,121695,"JACKE"
16,43,1,26.3833,0,1,0,0,0,121695,"N_JOHNSN"
16,23,1,15.7833,0,1,0,0,1,121695,"BAHR"
16,32,1,11.6333,0,1,0,0,1,121695,"N_JOHNSN"
16,22,1,2.25,0,1,0,0,1,121695,"BAHR"
16,20,0,1.2167,1,1,0,0,1,121695,"N_JOHNSN"
16,20,0,0.2167,1,1,0,0,1,121695,"N_JOHNSN"
16,20,0,21.9,1,1,0,0,1,121695,"N_JOHNSN"
16,20,0,12.0833,1,1,0,0,1,121695,"BAHR"
16,32,0,7.8667,0,1,0,0,1,121695,"N_JOHNSN"
16,20,0,1.15,1,1,0,0,1,121695,"N_JOHNSN"
16,20,0,14.9167,1,1,1,0,1,121795,"STOVER"
16,37,0,7.2833,0,1,1,0,1,121795,"STOVER"
16,22,0,2.6667,0,1,1,0,0,121795,"PELFREY"
16,20,0,0.3167,1,1,1,0,1,121795,"STOVER"
16,42,0,26.25,0,1,1,0,1,121795,"STOVER"
16,19,0,22.05,0,1,1,0,1,121795,"STOVER"
16,35,0,10.05,0,1,1,0,1,121795,"STOVER"
16,20,0,6.85,1,1,1,0,1,121795,"PELFREY"
16,20,0,21.8,1,1,1,0,1,121795,"ANDERSEN"
16,20,0,16.5,1,1,1,0,1,121795,"ANDERSEN"
16,34,0,0.1167,0,1,1,0,1,121795,"ANDERSEN"
16,20,0,7.1,1,1,1,0,1,121795,"KASAY"
16,37,1,28.2167,0,1,0,0,1,121795,"G_DAVIS"
16,35,0,22.0333,0,1,0,0,1,121795,"G_DAVIS"
16,37,0,6.3167,0,1,0,0,1,121795,"G_DAVIS"
16,20,0,6.0667,1,1,0,0,1,121795,"ANDERSON"
16,20,0,27.2167,1,1,0,0,1,121795,"ANDERSON"
16,48,0,20.4333,0,1,0,0,0,121795,"ANDERSON"
16,47,1,1.9167,0,1,0,0,0,121795,"G_DAVIS"
16,39,0,9.3333,0,0,0,0,0,121795,"BLANCHAR"
16,20,0,1.8,1,0,0,0,1,121795,"BLANCHAR"
16,39,1,0.35,0,0,0,0,0,121795,"CARNEY"
16,20,0,17.9333,1,0,0,0,1,121795,"CARNEY"
16,42,0,13.2667,0,0,0,0,1,121795,"BLANCHAR"
16,20,0,11.35,1,0,0,0,1,121795,"CARNEY"
16,33,1,1.9833,0,0,0,0,1,121795,"CARNEY"
16,43,1,0.05,0,0,0,0,1,121795,"CARNEY"
16,20,1,18.65,0,1,0,0,1,121795,"CHRISTIE"
16,24,0,10.5333,0,1,0,0,1,121795,"CHRISTIE"
16,50,0,5.7167,0,1,0,0,1,121795,"STOYANOV"
16,20,0,0.6333,1,1,0,0,1,121795,"CHRISTIE"
16,30,0,24.65,0,1,0,0,1,121795,"STOYANOV"
16,20,1,22.7333,1,1,0,0,1,121795,"STOYANOV"
16,20,0,15.0833,1,1,0,0,1,121795,"CHRISTIE"
16,20,1,9.1833,1,1,0,0,1,121795,"STOYANOV"
16,25,1,6.1833,0,1,0,0,1,121795,"CHRISTIE"
16,38,1,24.4667,0,0,0,0,1,121795,"HANSON"
16,27,0,15.3167,0,0,0,0,0,121795,"HOLLIS"
16,20,0,12.8167,1,0,0,0,1,121795,"HANSON"
16,20,0,0.6667,1,0,0,0,1,121795,"HANSON"
16,33,0,24.65,0,0,0,0,1,121795,"HANSON"
16,20,0,19.1833,1,0,0,0,1,121795,"HANSON"
16,20,0,10.8667,1,0,0,0,1,121795,"HANSON"
16,20,0,3.0167,1,1,1,0,1,121795,"ELLIOTT"
16,20,0,0.05,1,1,1,0,1,121795,"ELAM"
16,49,0,19.6167,0,1,1,0,1,121795,"ELAM"
16,37,0,14.8667,0,1,1,0,0,121795,"ELLIOTT"
16,20,0,0.2,1,1,1,0,1,121795,"ELAM"
16,20,0,18.4833,1,0,0,0,1,121795,"BIASUCCI"
16,20,0,15,1,0,0,0,1,121795,"MURRAY"
16,54,0,0,0,0,0,0,0,121795,"BIASUCCI"
16,20,0,22.9833,1,0,0,0,1,121795,"MURRAY"
16,20,0,20.7833,1,0,0,0,1,121795,"MURRAY"
16,20,0,13.7667,1,0,0,0,1,121795,"BIASUCCI"
16,20,0,7.7,1,0,0,0,1,121795,"MURRAY"
16,49,1,19.9167,0,0,0,0,1,121795,"DELGRECO"
16,53,0,0.05,0,0,0,0,1,121795,"DELGRECO"
16,24,0,10.4,0,0,0,0,1,121795,"DELGRECO"
